type,subtype,label,sub_type,timestamp,Monitoring_type,findings,content,assessment_type,results,movement_type,destination,enforcement_type,outcome,activity_type,participants,thing_collected,reference,date,time,friendship_type,permission_type,start_date,end_date,report_type,submission_date,jurisdiction_type,authority_level,coordination_type,operational_role
Event,Communication,Communication,Event_Communication_935,14/10/40 08:06,,,"The Lookout checking in, Intern! Just spotted the conservation vessels deploying drones with cameras over Nemo Reef. They seem determined! Perfect weather for our birdwatching tomorrow though. I've packed extra snacks for our early start!",,,,,,,,,,,,,,,,,,,,,,
Event,Communication,Communication,Event_Communication_936,14/10/40 08:07,,,"The Intern here, Lookout. Noticed the conservation drones during my morning run. Will bring my camera with telephoto lens to our birdwatching. Do you think those drones will disturb our shearwater watching? I'll arrive at 6:45 to set up.",,,,,,,,,,,,,,,,,,,,,,
Event,Communication,Communication,Event_Communication_937,14/10/40 08:08,,,"The Lookout here, Intern! The conservation drones shouldn't disturb our shearwater watching - they're focusing on the reef area. I've spotted a rare peregrine falcon this morning too! 6:45 works perfectly, I'll bring my field guide.",,,,,,,,,,,,,,,,,,,,,,
Event,Communication,Communication,Event_Communication_939,14/10/40 08:30,,,"Sailor Shifts, this is Remora. Vessel prepared for your crew's arrival at 0600. South dock entrance secured with Delta-3-Coral clearance. All tourism facades in place. Need confirmation of any special equipment requirements for the shoot.",,,,,,,,,,,,,,,,,,,,,,
Event,Communication,Communication,Event_Communication_940,14/10/40 08:31,,,"Remora, Glitter's Team here. Confirming equipment needs for tomorrow: bring standard video gear plus underwater lighting rigs. We'll have 6 additional crew arriving at 0530. Delta-3-Coral clearance confirmed. Nadia approved everything.",,,,,,,,,,,,,,,,,,,,,,
Event,Communication,Communication,Event_Communication_943,14/10/40 08:34,,,"Nadia, Remora vessel reporting. All preparations for Sailor Shifts complete at south dock. Delta-3 protocols active, tourism facade maintained. Conservation vessels being monitored. Need final approval for underwater lighting placement at Nemo Reef.",,,,,,,,,,,,,,,,,,,,,,
Event,Communication,Communication,Event_Communication_945,14/10/40 08:37,,,"Reef Guardian, Serenity here. We've decided to visit Dolphin Bay tomorrow morning. Noticed unusual radio traffic about Nemo Reef - some vessel called Neptune mistook us for part of an operation there. Is there something we should know about?",,,,,,,,,,,,,,,,,,,,,,
Event,Communication,Communication,Event_Communication_949,14/10/40 08:40,,,"EcoVigil, Reef Guardian here. Port Authority blocking our approach to Nemo Reef. Can you deploy aerial drones for documentation? We need visual evidence of activities during this closure. Will coordinate with other vessels to create distraction if needed.",,,,,,,,,,,,,,,,,,,,,,
Event,Communication,Communication,Event_Communication_950,14/10/40 08:58,,,"The Accountant, it's The Middleman. Council's breathing down my neck. Meeting with Boss at 2100 tonight. Need your financial records for southwest operations by morning. Bring everything to our 0500 meeting. Delete all digital traces.",,,,,,,,,,,,,,,,,,,,,,
Event,Communication,Communication,Event_Communication_951,14/10/40 08:59,,,"The Middleman, this is The Accountant. Financial records for southwest operations prepared with triple encryption. I'm reviewing V. Miesel's vulnerabilities now. Will bring physical copies only to 0500. Confirm meeting location - standard spot?",,,,,,,,,,,,,,,,,,,,,,
Event,Communication,Communication,Event_Communication_953,14/10/40 09:00,,,"Council, Liam Thorne with urgent update. Western quadrant cleanup proceeding on schedule. EcoVigil successfully contained to northern areas. Request additional security personnel for overnight monitoring of restricted zone perimeter.",,,,,,,,,,,,,,,,,,,,,,
Event,Communication,Communication,Event_Communication_955,14/10/40 09:02,,,"Remora, Small Fry here. Will meet at south dock at 0200 for equipment transfer. Navigation charts prepared and team briefed on silent protocols. Conservation vessel positions mapped for optimal routing. Ready for your instructions.",,,,,,,,,,,,,,,,,,,,,,
Event,Communication,Communication,Event_Communication_958,14/10/40 09:04,,,"V. Miesel, this is Remora. Operation proceeding as planned. Equipment transfer completed at south dock. Maintaining tourism facade successfully. Need authorization for additional fuel allocation due to extended perimeter monitoring. Boss's protocols fully implemented.",,,,,,,,,,,,,,,,,,,,,,
Event,Communication,Communication,Event_Communication_960,14/10/40 09:28,,,"Horizon, EcoVigil here. Deployed aerial drones over Nemo Reef as requested. Surprising findings - appears to be a video production with cameras, lighting rigs, and performers. No evidence of mining equipment. Sending footage to your secure channel now.",,,,,,,,,,,,,,,,,,,,,,
Event,Communication,Communication,Event_Communication_961,14/10/40 09:30,,,"Horizon to Green Guardians. Video evidence from EcoVigil confirms this is a music video production, not mining operation. Am broadcasting live updates to public channels, showing footage of performers, cameras and lighting equipment. Revising earlier assessment accordingly.",,,,,,,,,,,,,,,,,,,,,,
Event,Communication,Communication,Event_Communication_963,14/10/40 09:55,,,"Davis, Mako here. Operation complete at Nemo Reef. All equipment secured and tourism facade maintained throughout. The Boss expressed satisfaction with arrangements. Crew celebrating discreetly at south dock. Return to standard protocols at 2200.",,,,,,,,,,,,,,,,,,,,,,
Event,Communication,Communication,Event_Communication_964,14/10/40 09:56,,,Davis to Mako. Well done on Nemo Reef operation completion. Glad to hear the Boss is satisfied. I'll be at south dock by 2130 to debrief and review equipment inventory before final transport. Maintain standard security protocols.,,,,,,,,,,,,,,,,,,,,,,
Event,Communication,Communication,Event_Communication_965,14/10/40 10:54,,,"Seawatch, Sentinel here. Confirming your observation - definitely appears to be a music video production. Multiple lighting rigs, camera equipment, and personnel visible. No signs of drilling or environmental damage as initially suspected. Keeping distance as instructed.",,,,,,,,,,,,,,,,,,,,,,
Event,Communication,Communication,Event_Communication_968,14/10/40 10:58,,,"Reef Guardian, Green Guardians HQ here. Thank you for your detailed report. Though Horizon confirms this was a music video shoot, we still need to investigate the environmental impact and permit violations. Continue monitoring water contamination levels and document all activities.",,,,,,,,,,,,,,,,,,,,,,
Event,Communication,Communication,Event_Communication_970,14/10/40 11:00,,,"Port Authority, Reef Guardian here. We're conducting legitimate conservation monitoring at Nemo Reef. On what grounds are you preventing our approach? We have jurisdiction to monitor protected marine areas. Request immediate clarification and access.",,,,,,,,,,,,,,,,,,,,,,
Event,Communication,Communication,Event_Communication_974,14/10/40 11:32,,,"EcoVigil, Reef Guardian here. Any success with drone deployment? Port Authority continues blocking our approach. We're attempting to coordinate with Sentinel for comprehensive documentation. Need aerial footage of equipment and activities at Nemo Reef urgently.",,,,,,,,,,,,,,,,,,,,,,
Event,Communication,Communication,Event_Communication_976,14/10/40 11:33,,,"Sentinel, EcoVigil here. Drone footage confirms video production at Nemo Reef - performers, cameras, lighting equipment. No mining activity observed. Can you verify from your position? Appears to be music video shoot disguised as environmental closure.",,,,,,,,,,,,,,,,,,,,,,
Event,Communication,Communication,Event_Communication_977,14/10/40 11:36,,,"EcoVigil, Sentinel here. Can confirm your drone footage findings - definitely a music video production. Multiple performers, equipment, and crew visible. No signs of environmental damage or mining activity. Security remains tight but situation appears benign.",,,,,,,,,,,,,,,,,,,,,,
Event,Communication,Communication,Event_Communication_979,14/10/40 11:37,,,"Horizon broadcasting to Oceanus City Council. Live streaming evidence from Nemo Reef showing full video production underway - performers, lighting rigs, and filming equipment visible. No environmental assessment was conducted before this commercial activity. Footage available on public channels now.",,,,,,,,,,,,,,,,,,,,,,
Event,Communication,Communication,Event_Communication_981,14/10/40 12:12,,,Neptune to Davis. Confirm arrival with security team at Berth 14. Weather conditions optimal. Conservation vessels still present but maintaining distance. Maintain Delta-3 encryption for all communications. Ready to execute at 0400.,,,,,,,,,,,,,,,,,,,,,,
Event,Communication,Communication,Event_Communication_982,14/10/40 12:13,,,"Rodriguez, Davis here. Need you at south dock by 2200 to supervise equipment breakdown and inventory after Nemo Reef operation. Ensure all items are properly logged and secured for transport back to headquarters.",,,,,,,,,,,,,,,,,,,,,,
Event,Communication,Communication,Event_Communication_984,14/10/40 12:14,,,"Davis, Small Fry here. I'll be at south dock at 2200 as requested for equipment breakdown. Have already prepared inventory sheets and secured extra transport containers. Should I coordinate with Remora about our 0200 equipment transfer after your operation?",,,,,,,,,,,,,,,,,,,,,,
Event,Communication,Communication,Event_Communication_986,14/10/40 12:16,,,"Remora, Davis here. Will arrive at south dock with team at 2100 hours for equipment coordination. Rodriguez joining us at 2200 for inventory. Confirm all conservation vessels still maintaining distance. Standard security protocols remain in effect.",,,,,,,,,,,,,,,,,,,,,,
Event,Communication,Communication,Event_Communication_987,14/10/40 12:17,,,"Mako, this is Knowles. We're positioned southwest of your location, maintaining distance as instructed. Visibility good, moving to designated coordinates for tonight's operation. Will hold position and await further instructions.",,,,,,,,,,,,,,,,,,,,,,
Event,Communication,Communication,Event_Communication_989,14/10/40 12:18,,,"Himark Harbor, Mako here. Requesting priority berth for tonight at 2300 hours. Completed successful charter at Nemo Reef, need to offload special equipment and accommodate celebrating crew. The Boss sends appreciation for your continued discretion.",,,,,,,,,,,,,,,,,,,,,,
Event,Communication,Communication,Event_Communication_991,14/10/40 12:31,,,"Horizon, The Lookout here. Deployed second wave of aerial drones over Nemo Reef but facing stronger interference than before. Can you boost our signal strength or provide counter-jamming technology? Need to capture clear footage of ongoing activities.",,,,,,,,,,,,,,,,,,,,,,
Event,Communication,Communication,Event_Communication_993,14/10/40 12:47,,,Himark Harbor to Oceanus City Council. Security protocols for Nemo Reef operation complete. Coordinated 37 vessels successfully - all authorized personnel accounted for. Neptune equipment extraction on schedule. Seawatch attempted documentation but was kept at perimeter. Awaiting further instructions.,,,,,,,,,,,,,,,,,,,,,,
Event,Communication,Communication,Event_Communication_994,14/10/40 12:50,,,"Green Guardians, Oceanus City Council here. Your emergency session request is denied. Our environmental review team requires 72 hours to properly assess your claims. Legal threats will not expedite this process. Submit documentation through official channels.",,,,,,,,,,,,,,,,,,,,,,
Event,Communication,Communication,Event_Communication_997,14/10/40 12:51,,,"EcoVigil, Green Guardians HQ here. Your video evidence has been invaluable. Please continue monitoring Nemo Reef for environmental impacts. Document any cleanup efforts or lack thereof as vessels depart. We're building a case for regulatory action despite Council delays.",,,,,,,,,,,,,,,,,,,,,,
Event,Communication,Communication,Event_Communication_999,14/10/40 13:31,,,Defender to Mako. Be advised that conservation vessel Reef Guardian may attempt unauthorized entry to Nemo Reef. Maintain strict perimeter enforcement. Any vessels without proper clearance must be turned away immediately. Report any confrontations.,,,,,,,,,,,,,,,,,,,,,,
Event,Communication,Communication,Event_Communication_1001,14/10/40 13:34,,,"Knowles, Mako here. Proceed to southern dock at 2200 for equipment transfer. The Boss is pleased with operation results. Maintain radio silence until arrival. Davis will debrief at 2130. Celebration underway but security protocols remain in effect.",,,,,,,,,,,,,,,,,,,,,,
Event,Communication,Communication,Event_Communication_1003,14/10/40 13:35,,,"Davis, this is Knowles. Approaching southern dock for 22:00 equipment transfer as instructed by Mako. All systems operational and crew ready. Awaiting your debrief at 21:30. Maintaining security protocols.",,,,,,,,,,,,,,,,,,,,,,
Event,Assessment,Assessment,Event_Assessment_14,1/10/40 08:52,,,,documentation,excellent conditions at Azure Cove,,,,,,,,,,,,,,,,,,,,
Event,Assessment,Assessment,Event_Assessment_18,1/10/40 09:02,,,,documentation,Coral Point has excellent visibility but too exposed for filming. Dolphin Bay offers privacy but those currents will be challenging for equipment setup.,,,,,,,,,,,,,,,,,,,,
Event,Assessment,Assessment,Event_Assessment_41,1/10/40 10:56,,,,,Reviewed Nemo Reef reports and coordinating with harbor masters,,,,,,,,,,,,,,,,,,,,
Event,Assessment,Assessment,Event_Assessment_56,,,,,documentation,good conditions at Azure Cove and challenging currents at Dolphin Bay,,,,,,,,,,,,,,,,,,,,
Event,Assessment,Assessment,Event_Assessment_65,1/10/40 12:27,,,,site survey,Reconnaissance showed optimal lighting conditions in northwest section of Nemo Reef,,,,,,,,,,,,,,,,,,,,
Event,Assessment,Assessment,Event_Assessment_101,,,,,environmental assessment,,,,,,,,,,,,,,,,,,,,,
Event,Assessment,Assessment,Event_Assessment_114,,,,,site survey,"The Coral Point exposure is concerning, and those Dolphin Bay currents could damage equipment.",,,,,,,,,,,,,,,,,,,,
Event,Assessment,Assessment,Event_Assessment_172,3/10/40 08:44,,,,documentation,Five unauthorized tourism vessels near Nemo Reef today. Concerning pattern emerging. Suspect some operators may be attempting to circumvent restrictions.,,,,,,,,,,,,,,,,,,,,
Event,Assessment,Assessment,Event_Assessment_174,3/10/40 08:46,,,,documentation,numerous violations of protected marine zones near Nemo Reef,,,,,,,,,,,,,,,,,,,,
Event,Assessment,Assessment,Event_Assessment_198,3/10/40 09:28,,,,site survey,Southern coastline scouted for alternative filming sites; Nemo Reef identified as potential location with 'special arrangements' for certain clients,,,,,,,,,,,,,,,,,,,,
Event,Assessment,Assessment,Event_Assessment_223,3/10/40 10:19,,,,site survey,Nemo Reef seems problematic. Several promising spots identified along southern coastline.,,,,,,,,,,,,,,,,,,,,
Event,Assessment,Assessment,Event_Assessment_329,4/10/40 00:00,,,,site survey,Prepared necessary documentation for Nemo Reef event logistics; special access corridor arrangements discussed,,,,,,,,,,,,,,,,,,,,
Event,Assessment,Assessment,Event_Assessment_337,5/10/40 09:52,,,,environmental assessment,"Mako's activities near Nemo Reef appear to be conducting legitimate environmental sampling, but with some unusual vessel traffic in the area",,,,,,,,,,,,,,,,,,,,
Event,Assessment,Assessment,Event_Assessment_445,7/10/40 08:14,,,,documentation,Lookout provided photos of the fragile crates at harbor. Neptune's using unusual loading equipment. V. Miesel shipping lanes appear to overlap with new Mako corridors by 40%.,,,,,,,,,,,,,,,,,,,,
Event,Assessment,Assessment,Event_Assessment_463,7/10/40 09:38,,,,documentation,Eastern reef route documentation prepared for review,,,,,,,,,,,,,,,,,,,,
Event,Assessment,Assessment,Event_Assessment_488,7/10/40 10:36,,,,documentation,,,,,,,,,,,,,,,,,,,,,
Event,Assessment,Assessment,Event_Assessment_492,7/10/40 11:02,,,,,Route A has insufficient water depth for combined weight load and equipment transfer. Route C offers calmer waters for fragile equipment.,,,,,,,,,,,,,,,,,,,,
Event,Assessment,Assessment,Event_Assessment_522,8/10/40 08:10,,,,,Neptune people working at night at Nemo Reef doing 'underwater foundation work',,,,,,,,,,,,,,,,,,,,
Event,Assessment,Assessment,Event_Assessment_567,8/10/40 11:05,,,,documentation,Documented Neptune personnel exchanging unmarked containers with civilian vessels at Nemo Reef. Deep-substrate extraction tools identified - completely inappropriate for protected area. Executive observers present.,,,,,,,,,,,,,,,,,,,,
Event,Assessment,Assessment,Event_Assessment_583,8/10/40 11:23,,,,documentation,Davis will provide documentation regarding eastern shoal routes tonight,,,,,,,,,,,,,,,,,,,,
Event,Assessment,Assessment,Event_Assessment_600,9/10/40 08:54,,,,site survey,Permanent underwater construction confirmed at Nemo Reef. Concrete forms suggesting structures beyond equipment installation.,,,,,,,,,,,,,,,,,,,,
Event,Assessment,Assessment,Event_Assessment_609,9/10/40 10:20,,,,documentation,Identified unauthorized deep-sea extraction equipment at Nemo Reef. Multiple executive personnel supervising from distance. Evidence of container transfers between Neptune's team and unmarked civilian vessels.,,,,,,,,,,,,,,,,,,,,
Event,Assessment,Assessment,Event_Assessment_625,9/10/40 10:39,,,,documentation,,,,,,,,,,,,,,,,,,,,,
Event,Assessment,Assessment,Event_Assessment_628,,,,,documentation,suspicious extraction activities at Nemo Reef contradicting official environmental protection claims,,,,,,,,,,,,,,,,,,,,
Event,Assessment,Assessment,Event_Assessment_650,10/10/40 08:12,,,,documentation,,,,,,,,,,,,,,,,,,,,,
Event,Assessment,Assessment,Event_Assessment_691,,,,,documentation,Documented suspicious extraction activities and industrial equipment deliveries contradicting environmental closure claims at Nemo Reef.,,,,,,,,,,,,,,,,,,,,
Event,Assessment,Assessment,Event_Assessment_701,10/10/40 05:00,,,,documentation,Compile evidence of concrete structures and V. Miesel's shipping expansion plans,,,,,,,,,,,,,,,,,,,,
Event,Assessment,Assessment,Event_Assessment_703,10/10/40 05:00,,,,documentation,"evidence of concrete structures and V. Miesel's expansion plans, unusual movement at harbor",,,,,,,,,,,,,,,,,,,,
Event,Assessment,Assessment,Event_Assessment_729,11/10/40 05:00,,,,documentation,photographic evidence of V. Miesel's structures,,,,,,,,,,,,,,,,,,,,
Event,Assessment,Assessment,Event_Assessment_765,11/10/40 10:09,,,,documentation,Project Poseidon: Resource Extraction Phase classification markings photographed. Conservation vessels conducting environmental surveys but restricted from certain areas.,,,,,,,,,,,,,,,,,,,,
Event,Assessment,Assessment,Event_Assessment_786,11/10/40 10:47,,,,documentation,37 vessels operating within Nemo Reef - 23 logistics and 14 tourism boats,,,,,,,,,,,,,,,,,,,,
Event,Assessment,Assessment,Event_Assessment_791,11/10/40 10:52,,,,documentation,37 vessels operating in Nemo Reef despite closure. Harbor claims they're 'authorized maintenance vessels'.,,,,,,,,,,,,,,,,,,,,
Event,Assessment,Assessment,Event_Assessment_837,12/10/40 11:05,,,,documentation,"Extensive evidence of mining equipment at Nemo Reef - seabed drills, extraction pumps, and 7 unregistered vessels.",,,,,,,,,,,,,,,,,,,,
Event,Assessment,Assessment,Event_Assessment_966,14/10/40 10:58,,,,environmental assessment,Need to investigate environmental impact and permit violations from music video shoot. Continuing to monitor water contamination levels and document activities.,,,,,,,,,,,,,,,,,,,,
Event,Assessment,Assessment,Event_Assessment_973,14/10/40 11:32,,,,documentation,Aerial footage needed of equipment and activities at Nemo Reef. Drone deployment blocked by Port Authority. Attempting to coordinate with Sentinel.,,,,,,,,,,,,,,,,,,,,
Event,Assessment,Assessment,Event_Assessment_996,14/10/40 12:51,,,,documentation,Video evidence collected at Nemo Reef showing environmental impacts,,,,,,,,,,,,,,,,,,,,
Event,VesselMovement,VesselMovement,Event_VesselMovement_25,1/10/40 09:58,,,,,,,Himark Harbor,,,,,,,,,,,,,,,,,,
Event,VesselMovement,VesselMovement,Event_VesselMovement_122,2/10/40 12:09,,,,,,returning to port,Himark,,,,,,,,,,,,,,,,,,
Event,VesselMovement,VesselMovement,Event_VesselMovement_154,,,,,,,rendezvous,slip #14,,,,,,,,,,,,,,,,,,
Event,VesselMovement,VesselMovement,Event_VesselMovement_157,2/10/40 16:00,,,,,,rendezvous,Himark's south dock,,,,,,,,,,,,,,,,,,
Event,VesselMovement,VesselMovement,Event_VesselMovement_190,,,,,,,returning to port,Himark Harbor,,,,,,,,,,,,,,,,,,
Event,VesselMovement,VesselMovement,Event_VesselMovement_210,3/10/40 18:00,,,,,,rendezvous,western perimeter,,,,,,,,,,,,,,,,,,
Event,VesselMovement,VesselMovement,Event_VesselMovement_242,4/10/40 08:03,,,,,,,Nemo Reef,,,,,,,,,,,,,,,,,,
Event,VesselMovement,VesselMovement,Event_VesselMovement_284,4/10/40 11:03,,,,,,,deeper waters past the eastern shoals,,,,,,,,,,,,,,,,,,
Event,VesselMovement,VesselMovement,Event_VesselMovement_288,,,,,,,,deeper waters beyond the shoals,,,,,,,,,,,,,,,,,,
Event,VesselMovement,VesselMovement,Event_VesselMovement_300,4/10/40 08:30,,,,,,departure,Eastern Islands Survey,,,,,,,,,,,,,,,,,,
Event,VesselMovement,VesselMovement,Event_VesselMovement_303,4/10/40 08:30,,,,,,departure,Eastern Islands Survey,,,,,,,,,,,,,,,,,,
Event,VesselMovement,VesselMovement,Event_VesselMovement_326,5/10/40 08:58,,,,,,departure,Remora,,,,,,,,,,,,,,,,,,
Event,VesselMovement,VesselMovement,Event_VesselMovement_344,5/10/40 10:02,,,,,,departure,,,,,,,,,,,,,,,,,,,
Event,VesselMovement,VesselMovement,Event_VesselMovement_363,5/10/40 10:36,,,,,,departure,Nemo Reef,,,,,,,,,,,,,,,,,,
Event,VesselMovement,VesselMovement,Event_VesselMovement_393,,,,,,,,Nemo Reef,,,,,,,,,,,,,,,,,,
Event,VesselMovement,VesselMovement,Event_VesselMovement_402,,,,,,,,Himark,,,,,,,,,,,,,,,,,,
Event,VesselMovement,VesselMovement,Event_VesselMovement_418,6/10/40 12:27,,,,,,departure,,,,,,,,,,,,,,,,,,,
Event,VesselMovement,VesselMovement,Event_VesselMovement_483,7/10/40 10:33,,,,,,,southern boundary,,,,,,,,,,,,,,,,,,
Event,VesselMovement,VesselMovement,Event_VesselMovement_494,8/10/40 06:00,,,,,,rendezvous,eastern reef,,,,,,,,,,,,,,,,,,
Event,VesselMovement,VesselMovement,Event_VesselMovement_495,8/10/40 06:00,,,,,,rendezvous,eastern reef,,,,,,,,,,,,,,,,,,
Event,VesselMovement,VesselMovement,Event_VesselMovement_503,8/10/40 06:00,,,,,,rendezvous,Eastern reef route,,,,,,,,,,,,,,,,,,
Event,VesselMovement,VesselMovement,Event_VesselMovement_509,8/10/40 05:30,,,,,,,Nemo Reef,,,,,,,,,,,,,,,,,,
Event,VesselMovement,VesselMovement,Event_VesselMovement_510,8/10/40 05:30,,,,,,rendezvous,Nemo Reef,,,,,,,,,,,,,,,,,,
Event,VesselMovement,VesselMovement,Event_VesselMovement_516,8/10/40 06:00,,,,,,rendezvous,Nemo Reef,,,,,,,,,,,,,,,,,,
Event,VesselMovement,VesselMovement,Event_VesselMovement_540,9/10/40 05:00,,,,,,rendezvous,Nemo Reef,,,,,,,,,,,,,,,,,,
Event,VesselMovement,VesselMovement,Event_VesselMovement_549,8/10/40 19:00,,,,,,rendezvous,Nemo Reef,,,,,,,,,,,,,,,,,,
Event,VesselMovement,VesselMovement,Event_VesselMovement_563,8/10/40 11:01,,,,,,,southern boundary of Nemo Reef,,,,,,,,,,,,,,,,,,
Event,VesselMovement,VesselMovement,Event_VesselMovement_569,8/10/40 11:08,,,,,,departure,Nemo Reef,,,,,,,,,,,,,,,,,,
Event,VesselMovement,VesselMovement,Event_VesselMovement_577,8/10/40 11:16,,,,,,returning to port,Himark Harbor,,,,,,,,,,,,,,,,,,
Event,VesselMovement,VesselMovement,Event_VesselMovement_580,8/10/40 11:20,,,,,,,Himark,,,,,,,,,,,,,,,,,,
Event,VesselMovement,VesselMovement,Event_VesselMovement_624,9/10/40 10:39,,,,,,departure,Nemo Reef's Western quadrant,,,,,,,,,,,,,,,,,,
Event,VesselMovement,VesselMovement,Event_VesselMovement_629,,,,,,,departure,eastern quadrant of Nemo Reef,,,,,,,,,,,,,,,,,,
Event,VesselMovement,VesselMovement,Event_VesselMovement_634,,,,,,,,Himark Harbor,,,,,,,,,,,,,,,,,,
Event,VesselMovement,VesselMovement,Event_VesselMovement_670,10/10/40 09:56,,,,,,departure,Western quadrant,,,,,,,,,,,,,,,,,,
Event,VesselMovement,VesselMovement,Event_VesselMovement_798,12/10/40 08:59,,,,,,,north section,,,,,,,,,,,,,,,,,,
Event,VesselMovement,VesselMovement,Event_VesselMovement_806,13/10/40 08:00,,,,,,departure,,,,,,,,,,,,,,,,,,,
Event,VesselMovement,VesselMovement,Event_VesselMovement_843,12/10/40 11:14,,,,,,rendezvous,Neptune,,,,,,,,,,,,,,,,,,
Event,VesselMovement,VesselMovement,Event_VesselMovement_883,13/10/40 22:00,,,,,,departure,Knowles,,,,,,,,,,,,,,,,,,
Event,VesselMovement,VesselMovement,Event_VesselMovement_887,13/10/40 22:00,,,,,,departure,,,,,,,,,,,,,,,,,,,
Event,VesselMovement,VesselMovement,Event_VesselMovement_892,13/10/40 02:00,,,,,,rendezvous,south dock,,,,,,,,,,,,,,,,,,
Event,VesselMovement,VesselMovement,Event_VesselMovement_904,,,,,,,departure,,,,,,,,,,,,,,,,,,,
Event,VesselMovement,VesselMovement,Event_VesselMovement_931,,,,,,,,north,,,,,,,,,,,,,,,,,,
Event,VesselMovement,VesselMovement,Event_VesselMovement_944,15/10/40 00:00,,,,,,departure,Dolphin Bay,,,,,,,,,,,,,,,,,,
Event,VesselMovement,VesselMovement,Event_VesselMovement_980,14/10/40 04:00,,,,,,rendezvous,Berth 14,,,,,,,,,,,,,,,,,,
Event,VesselMovement,VesselMovement,Event_VesselMovement_1000,14/10/23 22:00,,,,,,rendezvous,southern dock,,,,,,,,,,,,,,,,,,
Event,VesselMovement,VesselMovement,Event_VesselMovement_1002,14/10/40 22:00,,,,,,rendezvous,southern dock,,,,,,,,,,,,,,,,,,
Event,Enforcement,Enforcement,Event_Enforcement_29,1/10/40 10:43,,,,,,,,warnings,Warning issued to vessel Remora for approaching Nemo Reef's protected inner boundary,,,,,,,,,,,,,,,,
Event,Enforcement,Enforcement,Event_Enforcement_34,1/10/40 10:48,,,,,,,,warnings,Standard reminders issued about conservation regulations,,,,,,,,,,,,,,,,
Event,Enforcement,Enforcement,Event_Enforcement_42,1/10/40 10:56,,,,,,,,enforcement operations,Will implement additional signage by tomorrow and increase patrols this weekend,,,,,,,,,,,,,,,,
Event,Enforcement,Enforcement,Event_Enforcement_44,1/10/40 10:58,,,,,,,,warnings,additional signage installation tomorrow and increased patrols this weekend,,,,,,,,,,,,,,,,
Event,Enforcement,Enforcement,Event_Enforcement_177,3/10/40 08:49,,,,,,,,enforcement operations,,,,,,,,,,,,,,,,,
Event,Enforcement,Enforcement,Event_Enforcement_193,3/10/40 09:12,,,,,,,,enforcement operations,Sentinel moving to intercept suspicious vessel Mariner's Dream,,,,,,,,,,,,,,,,
Event,Enforcement,Enforcement,Event_Enforcement_233,3/10/40 10:38,,,,,,,,warnings,Commercial vessels receiving fines while tourism boats enter restricted zones without consequences,,,,,,,,,,,,,,,,
Event,Enforcement,Enforcement,Event_Enforcement_235,3/10/40 10:39,,,,,,,,enforcement operations,Addressing Nemo Reef violations at City Council meeting,,,,,,,,,,,,,,,,
Event,Enforcement,Enforcement,Event_Enforcement_261,4/10/40 08:47,,,,,,,,warnings,Green Guardians HQ warning about missing transponder signal and radio silence near Nemo Reef,,,,,,,,,,,,,,,,
Event,Enforcement,Enforcement,Event_Enforcement_292,4/10/40 11:29,,,,,,,,warnings,Oceanus City Council warned Mako vessel about operating near protected waters,,,,,,,,,,,,,,,,
Event,Enforcement,Enforcement,Event_Enforcement_666,10/10/40 09:54,,,,,,,,warnings,Nemo Reef closed for 3 days with restricted vessel access,,,,,,,,,,,,,,,,
Event,Enforcement,Enforcement,Event_Enforcement_693,11/10/40 06:00,,,,,,,,enforcement operations,closure of Nemo Reef with 500-meter buffer zone for environmental protection,,,,,,,,,,,,,,,,
Event,Enforcement,Enforcement,Event_Enforcement_745,11/10/40 09:12,,,,,,,,enforcement operations,,,,,,,,,,,,,,,,,
Event,Enforcement,Enforcement,Event_Enforcement_769,11/10/40 10:13,,,,,,,,enforcement operations,conservation vessels blocked using falsified environmental clearance documents,,,,,,,,,,,,,,,,
Event,Enforcement,Enforcement,Event_Enforcement_784,11/10/40 10:44,,,,,,,,warnings,Reminder that Nemo Reef remains closed for all vessel traffic due to environmental protection measures,,,,,,,,,,,,,,,,
Event,Enforcement,Enforcement,Event_Enforcement_839,13/10/40 06:00,,,,,,,,enforcement operations,mandatory closure of Nemo Reef with 500-meter buffer zone,,,,,,,,,,,,,,,,
Event,Enforcement,Enforcement,Event_Enforcement_854,12/10/40 12:57,,,,,,,,warnings,Access denial to Reef Guardian at Nemo Reef due to maritime closure orders,,,,,,,,,,,,,,,,
Event,Enforcement,Enforcement,Event_Enforcement_947,14/10/40 08:40,,,,,,,,enforcement operations,Port Authority blocking approach to Nemo Reef,,,,,,,,,,,,,,,,
Event,Enforcement,Enforcement,Event_Enforcement_952,14/10/40 09:00,,,,,,,,enforcement operations,EcoVigil successfully contained to northern areas,,,,,,,,,,,,,,,,
Event,Enforcement,Enforcement,Event_Enforcement_992,14/10/40 12:47,,,,,,,,enforcement operations,Security protocols for Nemo Reef operation complete. 37 vessels coordinated successfully with all authorized personnel accounted for.,,,,,,,,,,,,,,,,
Event,Enforcement,Enforcement,Event_Enforcement_998,14/10/40 13:31,,,,,,,,warnings,"Mako instructed to maintain strict perimeter enforcement and turn away unauthorized vessels, specifically the Reef Guardian at Nemo Reef",,,,,,,,,,,,,,,,
Event,TourActivity,TourActivity,Event_TourActivity_46,1/10/40 11:01,,,,,,,,,,,,,,,,,,,,,,,,,
Event,TourActivity,TourActivity,Event_TourActivity_61,1/10/40 11:40,,,,,,,,,,,,,,,,,,,,,,,,,
